order_id,customer_id,sales_rep_employee_id,order_date,order_status,currency
O002120,C00208,E00264,2025-05-20,Processing,USD
O002121,C00185,E00217,2023-03-21,Completed,USD
O002122,C00088,E00140,2023-05-26,Shipped,USD
O002123,C00382,E00153,2023-12-02,Completed,USD
O002124,C00130,E00348,2024-01-20,Completed,USD
O002125,C00358,E00081,2023-03-10,Completed,USD
O002126,C00122,E00284,2023-12-15,Completed,USD
O002127,C00427,E00357,2023-08-17,Shipped,USD
O002128,C00127,E00264,2023-07-14,Completed,USD
O002129,C00227,E00198,2023-04-21,Shipped,USD
O002130,C00363,E00192,2024-09-21,Completed,USD
O002131,C00211,E00014,2025-02-21,Completed,USD
O002132,C00142,E00140,2024-02-22,Completed,USD
O002133,C00152,E00217,2023-09-14,Processing,USD
O002134,C00208,E00264,2023-11-28,Completed,USD
O002135,C00005,E00179,2023-10-20,Completed,USD
O002136,C00308,E00064,2023-02-02,Processing,USD
O002137,C00435,E00184,2024-10-31,Shipped,USD
O002138,C00182,E00248,2023-03-21,Shipped,USD
O002139,C00204,E00211,2023-01-10,Completed,USD
O002140,C00336,E00115,2025-01-26,Processing,USD
O002141,C00440,E00179,2025-11-24,Completed,USD
O002142,C00191,E00123,2023-02-27,Completed,USD
O002143,C00412,E00281,2025-09-26,Completed,USD
O002144,C00400,E00084,2025-11-29,Completed,USD
O002145,C00053,E00192,2024-01-04,Processing,USD
O002146,C00323,E00284,2023-04-28,Shipped,USD
O002147,C00127,E00248,2024-12-16,Processing,USD
O002148,C00363,E00264,2024-03-10,Completed,USD
O002149,C00009,E00248,2025-03-05,Completed,USD
O002150,C00216,E00140,2024-02-14,Shipped,USD
O002151,C00018,E00177,2024-05-17,Completed,USD
O002152,C00221,E00264,2023-03-04,Processing,USD
O002153,C00179,E00357,2024-07-27,Processing,USD
O002154,C00140,E00184,2023-05-14,Processing,USD
O002155,C00396,E00081,2025-02-25,Completed,USD
O002156,C00370,E00034,2023-11-12,Shipped,USD
O002157,C00031,E00248,2023-04-24,Completed,USD
O002158,C00023,E00217,2025-07-30,Shipped,USD
O002159,C00093,E00310,2024-11-18,Completed,USD
O002160,C00175,E00348,2023-09-23,Cancelled,USD
O002161,C00362,E00192,2023-03-06,Completed,USD
O002162,C00228,E00064,2025-04-08,Processing,USD
O002163,C00287,E00064,2025-06-15,Completed,USD
O002164,C00376,E00140,2024-01-15,Shipped,USD
O002165,C00173,E00353,2023-05-18,Completed,USD
O002166,C00362,E00084,2023-05-15,Completed,USD
O002167,C00057,E00192,2023-05-19,Cancelled,USD
O002168,C00021,E00280,2025-03-01,Completed,USD
O002169,C00343,E00280,2024-07-24,Completed,USD
O002170,C00441,E00140,2024-10-04,Processing,USD
O002171,C00008,E00211,2025-09-07,Shipped,USD
O002172,C00039,E00081,2023-02-22,Shipped,USD
O002173,C00172,E00153,2024-06-23,Shipped,USD
O002174,C00253,E00357,2025-10-02,Shipped,USD
O002175,C00428,E00014,2025-04-28,Cancelled,USD
O002176,C00413,E00280,2024-10-16,Completed,USD
O002177,C00098,E00034,2024-03-13,Shipped,USD
O002178,C00147,E00280,2023-08-24,Completed,USD
O002179,C00099,E00177,2024-08-26,Shipped,USD
O002180,C00343,E00280,2024-08-17,Completed,USD
O002181,C00390,E00014,2024-11-02,Completed,USD
O002182,C00144,E00248,2023-09-14,Completed,USD
O002183,C00253,E00115,2023-10-07,Shipped,USD
O002184,C00345,E00336,2023-11-19,Processing,USD
O002185,C00017,E00140,2025-09-27,Completed,USD
O002186,C00254,E00115,2023-11-07,Shipped,USD
O002187,C00238,E00198,2023-07-14,Completed,USD
O002188,C00161,E00177,2025-08-20,Completed,USD
O002189,C00351,E00284,2024-02-09,Completed,USD
O002190,C00146,E00140,2025-02-26,Shipped,USD
O002191,C00063,E00192,2024-10-29,Completed,USD
O002192,C00368,E00064,2023-06-01,Processing,USD
O002193,C00028,E00353,2023-05-14,Completed,USD
O002194,C00323,E00286,2024-03-03,Shipped,USD
O002195,C00004,E00081,2025-10-04,Completed,USD
O002196,C00180,E00014,2023-11-16,Completed,USD
O002197,C00024,E00211,2023-10-13,Completed,USD
O002198,C00185,E00286,2023-03-11,Completed,USD
O002199,C00373,E00348,2024-11-13,Completed,USD
O002200,C00309,E00081,2024-01-06,Shipped,USD
O002201,C00333,E00348,2025-09-18,Completed,USD
O002202,C00291,E00138,2023-09-21,Completed,USD
O002203,C00364,E00140,2025-07-06,Processing,USD
O002204,C00186,E00211,2025-11-18,Processing,USD
O002205,C00236,E00179,2025-05-21,Shipped,USD
O002206,C00270,E00138,2024-10-06,Shipped,USD
O002207,C00399,E00127,2025-11-22,Completed,USD
O002208,C00021,E00211,2024-01-04,Completed,USD
O002209,C00353,E00160,2024-06-07,Completed,USD
O002210,C00413,E00357,2023-10-22,Shipped,USD
O002211,C00399,E00348,2025-02-15,Completed,USD
O002212,C00058,E00336,2023-10-03,Completed,USD
O002213,C00310,E00184,2024-03-09,Shipped,USD
O002214,C00250,E00081,2024-04-12,Completed,USD
O002215,C00130,E00329,2025-10-24,Completed,USD
O002216,C00450,E00211,2024-06-15,Completed,USD
O002217,C00266,E00348,2025-09-07,Shipped,USD
O002218,C00414,E00217,2023-03-29,Completed,USD
O002219,C00376,E00198,2025-02-25,Shipped,USD
O002220,C00176,E00329,2025-11-08,Completed,USD
O002221,C00327,E00211,2023-05-21,Processing,USD
O002222,C00368,E00084,2025-04-17,Completed,USD
O002223,C00018,E00310,2023-03-29,Completed,USD
O002224,C00324,E00123,2023-01-18,Shipped,USD
O002225,C00107,E00184,2023-12-11,Shipped,USD
O002226,C00130,E00179,2023-08-15,Shipped,USD
O002227,C00260,E00115,2025-05-02,Completed,USD
O002228,C00203,E00081,2025-07-14,Completed,USD
O002229,C00436,E00184,2025-10-16,Completed,USD
O002230,C00292,E00192,2023-09-14,Shipped,USD
O002231,C00408,E00014,2025-05-08,Completed,USD
O002232,C00430,E00153,2025-08-25,Shipped,USD
O002233,C00348,E00153,2024-06-07,Cancelled,USD
O002234,C00371,E00329,2025-02-24,Completed,USD
O002235,C00234,E00115,2024-05-13,Completed,USD
O002236,C00187,E00081,2023-12-18,Completed,USD
O002237,C00247,E00177,2023-01-17,Shipped,USD
O002238,C00156,E00310,2024-11-15,Completed,USD
O002239,C00340,E00192,2023-10-08,Completed,USD
O002240,C00336,E00348,2024-08-08,Completed,USD
O002241,C00430,E00184,2024-11-21,Shipped,USD
O002242,C00194,E00217,2023-09-09,Shipped,USD
O002243,C00434,E00034,2023-01-18,Completed,USD
O002244,C00114,E00211,2023-11-18,Processing,USD
O002245,C00231,E00123,2025-04-11,Completed,USD
O002246,C00004,E00284,2023-11-10,Completed,USD
O002247,C00310,E00281,2024-08-15,Completed,USD
O002248,C00395,E00281,2024-10-08,Shipped,USD
O002249,C00155,E00248,2025-09-25,Processing,USD
O002250,C00022,E00064,2024-02-17,Processing,USD
O002251,C00246,E00184,2024-10-27,Completed,USD
O002252,C00431,E00329,2023-07-19,Processing,USD
O002253,C00443,E00084,2024-08-03,Completed,USD
O002254,C00121,E00329,2025-08-13,Completed,USD
O002255,C00227,E00353,2024-09-27,Completed,USD
O002256,C00366,E00211,2024-08-11,Completed,USD
O002257,C00221,E00127,2023-08-25,Processing,USD
O002258,C00066,E00357,2024-01-19,Shipped,USD
O002259,C00309,E00357,2023-09-28,Completed,USD
O002260,C00004,E00348,2024-05-04,Completed,USD
O002261,C00288,E00064,2024-05-14,Completed,USD
O002262,C00366,E00211,2024-06-04,Shipped,USD
O002263,C00431,E00138,2024-11-15,Completed,USD
O002264,C00007,E00140,2023-05-12,Completed,USD
O002265,C00176,E00248,2025-08-18,Completed,USD
O002266,C00235,E00264,2024-09-22,Completed,USD
O002267,C00351,E00081,2025-04-27,Completed,USD
O002268,C00092,E00348,2024-03-04,Completed,USD
O002269,C00378,E00179,2025-12-26,Completed,USD
O002270,C00439,E00192,2025-08-22,Processing,USD
O002271,C00363,E00357,2025-08-25,Shipped,USD
O002272,C00293,E00014,2023-02-07,Completed,USD
O002273,C00033,E00198,2024-04-15,Completed,USD
O002274,C00093,E00329,2023-03-18,Completed,USD
O002275,C00087,E00127,2024-06-15,Processing,USD
O002276,C00122,E00348,2025-07-23,Completed,USD
O002277,C00212,E00281,2024-03-06,Processing,USD
O002278,C00138,E00140,2023-05-21,Completed,USD
O002279,C00297,E00192,2024-06-23,Processing,USD
O002280,C00144,E00310,2025-04-29,Completed,USD
O002281,C00413,E00160,2024-09-12,Completed,USD
O002282,C00437,E00281,2024-09-24,Completed,USD
O002283,C00245,E00353,2025-02-21,Processing,USD
O002284,C00259,E00177,2023-02-07,Completed,USD
O002285,C00363,E00064,2024-11-06,Shipped,USD
O002286,C00118,E00280,2023-11-10,Completed,USD
O002287,C00445,E00138,2023-12-26,Completed,USD
O002288,C00028,E00357,2025-09-24,Completed,USD
O002289,C00147,E00140,2023-07-14,Processing,USD
O002290,C00214,E00353,2023-10-19,Completed,USD
O002291,C00309,E00353,2025-05-13,Completed,USD
O002292,C00279,E00177,2023-04-28,Processing,USD
O002293,C00040,E00017,2024-05-05,Completed,USD
O002294,C00053,E00248,2023-02-09,Processing,USD
O002295,C00260,E00179,2025-02-27,Completed,USD
O002296,C00144,E00123,2023-02-06,Shipped,USD
O002297,C00012,E00034,2024-12-28,Completed,USD
O002298,C00065,E00310,2025-11-02,Completed,USD
O002299,C00420,E00081,2025-10-02,Completed,USD
O002300,C00037,E00127,2024-02-26,Processing,USD
O002301,C00077,E00264,2025-09-12,Shipped,USD
O002302,C00168,E00140,2023-07-20,Completed,USD
O002303,C00296,E00248,2024-03-13,Completed,USD
O002304,C00217,E00081,2025-09-23,Completed,USD
O002305,C00256,E00284,2023-07-22,Completed,USD
O002306,C00187,E00140,2023-04-18,Completed,USD
O002307,C00342,E00115,2024-09-08,Completed,USD
O002308,C00058,E00336,2024-03-19,Processing,USD
O002309,C00203,E00014,2024-04-07,Processing,USD
O002310,C00294,E00153,2024-02-11,Completed,USD
O002311,C00402,E00264,2024-02-25,Completed,USD
O002312,C00092,E00217,2023-07-06,Completed,USD
O002313,C00357,E00115,2024-01-26,Completed,USD
O002314,C00012,E00179,2023-03-21,Completed,USD
O002315,C00166,E00248,2023-08-23,Completed,USD
O002316,C00367,E00348,2023-05-08,Cancelled,USD
O002317,C00281,E00179,2025-08-20,Completed,USD
O002318,C00011,E00138,2023-07-23,Completed,USD
O002319,C00402,E00160,2023-11-12,Completed,USD
O002320,C00392,E00198,2024-12-16,Completed,USD
O002321,C00143,E00211,2024-02-01,Completed,USD
O002322,C00167,E00153,2024-10-14,Completed,USD
O002323,C00006,E00248,2023-06-24,Completed,USD
O002324,C00227,E00280,2025-02-21,Processing,USD
O002325,C00005,E00353,2023-05-03,Processing,USD
O002326,C00433,E00211,2023-08-18,Processing,USD
O002327,C00355,E00123,2025-07-12,Shipped,USD
O002328,C00355,E00348,2023-01-24,Shipped,USD
O002329,C00252,E00310,2024-02-04,Completed,USD
O002330,C00442,E00123,2025-02-21,Completed,USD
O002331,C00082,E00329,2025-03-26,Completed,USD
O002332,C00264,E00160,2025-12-06,Completed,USD
O002333,C00082,E00123,2025-04-01,Completed,USD
O002334,C00324,E00336,2023-09-05,Shipped,USD
O002335,C00223,E00127,2024-03-15,Shipped,USD
O002336,C00176,E00192,2023-05-26,Completed,USD
O002337,C00011,E00336,2025-08-14,Shipped,USD
O002338,C00152,E00353,2025-06-27,Completed,USD
O002339,C00449,E00138,2025-05-01,Shipped,USD
O002340,C00400,E00310,2023-05-29,Shipped,USD
O002341,C00439,E00017,2023-08-26,Completed,USD
O002342,C00401,E00140,2024-05-30,Shipped,USD
O002343,C00063,E00084,2023-05-26,Completed,USD
O002344,C00440,E00115,2024-11-13,Processing,USD
O002345,C00025,E00034,2024-09-11,Completed,USD
O002346,C00011,E00357,2024-11-05,Completed,USD
O002347,C00318,E00211,2023-07-20,Shipped,USD
O002348,C00346,E00064,2024-03-10,Completed,USD
O002349,C00306,E00138,2025-05-20,Completed,USD
O002350,C00203,E00017,2024-10-07,Completed,USD
O002351,C00390,E00160,2023-02-10,Completed,USD
O002352,C00288,E00140,2023-01-15,Completed,USD
O002353,C00348,E00192,2023-10-09,Processing,USD
O002354,C00292,E00329,2025-02-11,Completed,USD
O002355,C00435,E00115,2023-04-08,Cancelled,USD
O002356,C00097,E00064,2023-04-08,Cancelled,USD
O002357,C00117,E00179,2023-02-11,Shipped,USD
O002358,C00367,E00123,2025-11-25,Completed,USD
O002359,C00294,E00348,2023-03-30,Processing,USD
O002360,C00154,E00081,2023-08-06,Completed,USD
O002361,C00436,E00115,2025-04-20,Shipped,USD
O002362,C00448,E00138,2023-04-18,Shipped,USD
O002363,C00147,E00284,2023-07-05,Completed,USD
O002364,C00086,E00115,2025-01-21,Processing,USD
O002365,C00352,E00138,2023-12-24,Completed,USD
O002366,C00240,E00179,2023-08-27,Completed,USD
O002367,C00336,E00211,2024-12-23,Completed,USD
O002368,C00424,E00217,2023-02-08,Completed,USD
O002369,C00423,E00248,2024-05-15,Completed,USD
O002370,C00213,E00177,2025-12-25,Completed,USD
O002371,C00252,E00310,2024-07-30,Processing,USD
O002372,C00394,E00017,2025-01-06,Shipped,USD
O002373,C00089,E00177,2024-02-28,Completed,USD
O002374,C00143,E00184,2024-04-07,Completed,USD
O002375,C00420,E00280,2025-09-29,Completed,USD
O002376,C00330,E00280,2023-10-08,Processing,USD
O002377,C00184,E00198,2025-05-08,Completed,USD
O002378,C00080,E00281,2025-02-13,Completed,USD
O002379,C00205,E00336,2024-07-27,Processing,USD
O002380,C00433,E00064,2023-02-06,Shipped,USD
O002381,C00205,E00353,2024-10-29,Completed,USD
O002382,C00290,E00248,2025-03-01,Shipped,USD
O002383,C00279,E00348,2024-03-21,Completed,USD
O002384,C00249,E00353,2023-05-09,Completed,USD
O002385,C00129,E00264,2023-02-23,Completed,USD
O002386,C00237,E00192,2024-03-07,Completed,USD
O002387,C00109,E00123,2024-12-30,Completed,USD
O002388,C00200,E00034,2023-01-13,Shipped,USD
O002389,C00243,E00017,2023-10-28,Completed,USD
O002390,C00323,E00329,2023-08-25,Completed,USD
O002391,C00182,E00034,2025-10-11,Shipped,USD
O002392,C00168,E00084,2023-12-05,Completed,USD
O002393,C00028,E00211,2023-08-01,Shipped,USD
O002394,C00203,E00034,2023-05-13,Processing,USD
O002395,C00342,E00081,2023-04-25,Processing,USD
O002396,C00087,E00123,2024-03-23,Completed,USD
O002397,C00142,E00153,2025-10-01,Completed,USD
O002398,C00355,E00014,2023-10-06,Completed,USD
O002399,C00070,E00127,2024-07-16,Processing,USD
O002400,C00263,E00217,2025-07-10,Completed,USD
O002401,C00359,E00160,2024-05-09,Processing,USD
O002402,C00419,E00014,2023-03-29,Shipped,USD
O002403,C00393,E00064,2024-09-12,Completed,USD
O002404,C00224,E00014,2023-03-01,Completed,USD
O002405,C00395,E00177,2023-10-01,Completed,USD
O002406,C00245,E00177,2023-04-16,Completed,USD
O002407,C00181,E00081,2024-08-13,Completed,USD
O002408,C00425,E00348,2025-04-30,Shipped,USD
O002409,C00421,E00281,2024-06-09,Shipped,USD
O002410,C00146,E00115,2025-08-29,Completed,USD
O002411,C00267,E00211,2024-03-23,Processing,USD
O002412,C00165,E00198,2025-05-25,Completed,USD
O002413,C00362,E00284,2024-12-13,Completed,USD
O002414,C00354,E00286,2025-05-28,Shipped,USD
O002415,C00208,E00310,2024-11-28,Shipped,USD
O002416,C00449,E00217,2023-03-13,Completed,USD
O002417,C00182,E00280,2023-07-18,Completed,USD
O002418,C00078,E00198,2024-09-04,Completed,USD
O002419,C00205,E00138,2024-05-07,Completed,USD
O002420,C00072,E00034,2023-02-10,Completed,USD
O002421,C00104,E00357,2023-01-01,Completed,USD
O002422,C00114,E00127,2024-06-03,Completed,USD
O002423,C00306,E00017,2024-12-22,Completed,USD
O002424,C00370,E00217,2023-12-16,Processing,USD
O002425,C00428,E00353,2024-07-20,Completed,USD
O002426,C00292,E00064,2023-01-31,Completed,USD
O002427,C00055,E00153,2024-06-17,Processing,USD
O002428,C00039,E00014,2024-01-16,Processing,USD
O002429,C00124,E00264,2025-02-19,Shipped,USD
O002430,C00061,E00140,2025-02-07,Shipped,USD
O002431,C00221,E00160,2023-08-17,Shipped,USD
O002432,C00155,E00123,2023-12-20,Completed,USD
O002433,C00264,E00264,2025-09-24,Shipped,USD
O002434,C00172,E00081,2025-10-30,Shipped,USD
O002435,C00010,E00217,2023-05-07,Completed,USD
O002436,C00265,E00248,2025-06-22,Processing,USD
O002437,C00442,E00310,2023-06-17,Completed,USD
O002438,C00160,E00127,2023-12-01,Completed,USD
O002439,C00062,E00081,2025-04-21,Completed,USD
O002440,C00428,E00064,2023-02-10,Completed,USD
O002441,C00094,E00184,2024-02-23,Shipped,USD
O002442,C00168,E00329,2024-05-30,Processing,USD
O002443,C00413,E00348,2024-11-08,Shipped,USD
O002444,C00421,E00014,2023-06-17,Cancelled,USD
O002445,C00308,E00179,2025-03-09,Shipped,USD
O002446,C00278,E00084,2024-04-10,Completed,USD
O002447,C00417,E00286,2023-10-08,Completed,USD
O002448,C00307,E00115,2025-12-22,Shipped,USD
O002449,C00002,E00336,2024-05-15,Completed,USD
O002450,C00308,E00140,2023-11-18,Completed,USD
O002451,C00018,E00123,2025-03-26,Processing,USD
O002452,C00420,E00357,2023-06-24,Completed,USD
O002453,C00320,E00160,2023-02-09,Processing,USD
O002454,C00173,E00217,2024-11-09,Shipped,USD
O002455,C00370,E00115,2023-08-05,Shipped,USD
O002456,C00149,E00198,2024-02-25,Processing,USD
O002457,C00161,E00177,2025-02-26,Shipped,USD
O002458,C00384,E00336,2024-12-09,Shipped,USD
O002459,C00091,E00348,2025-12-30,Completed,USD
O002460,C00413,E00153,2025-10-12,Completed,USD
O002461,C00031,E00179,2023-02-17,Completed,USD
O002462,C00204,E00284,2024-02-23,Completed,USD
O002463,C00009,E00138,2023-11-24,Shipped,USD
O002464,C00325,E00123,2023-09-08,Shipped,USD
O002465,C00254,E00179,2025-12-20,Shipped,USD
O002466,C00361,E00211,2023-06-03,Completed,USD
O002467,C00222,E00284,2023-08-10,Completed,USD
O002468,C00225,E00115,2024-10-26,Shipped,USD
O002469,C00363,E00084,2024-11-19,Processing,USD
O002470,C00442,E00034,2025-04-07,Completed,USD
O002471,C00084,E00138,2024-06-23,Completed,USD
O002472,C00407,E00192,2023-07-13,Completed,USD
O002473,C00074,E00034,2025-05-04,Completed,USD
O002474,C00405,E00014,2024-06-05,Completed,USD
O002475,C00392,E00123,2024-08-26,Shipped,USD
O002476,C00054,E00034,2025-07-20,Completed,USD
O002477,C00106,E00284,2025-04-09,Completed,USD
O002478,C00449,E00286,2023-07-19,Completed,USD
O002479,C00022,E00286,2025-01-18,Completed,USD
O002480,C00420,E00281,2024-11-15,Shipped,USD
O002481,C00067,E00127,2025-07-07,Completed,USD
O002482,C00294,E00310,2023-07-27,Completed,USD
O002483,C00159,E00281,2025-09-12,Completed,USD
O002484,C00115,E00081,2023-12-10,Completed,USD
O002485,C00426,E00281,2025-07-27,Processing,USD
O002486,C00380,E00264,2025-07-19,Completed,USD
O002487,C00084,E00310,2024-12-23,Completed,USD
O002488,C00220,E00310,2025-09-22,Completed,USD
O002489,C00354,E00014,2024-10-30,Completed,USD
O002490,C00266,E00179,2024-12-29,Shipped,USD
O002491,C00296,E00281,2025-01-02,Cancelled,USD
O002492,C00244,E00348,2024-01-09,Shipped,USD
O002493,C00126,E00217,2024-09-14,Shipped,USD
O002494,C00447,E00127,2024-01-26,Shipped,USD
O002495,C00265,E00140,2023-09-25,Completed,USD
O002496,C00283,E00184,2025-01-09,Shipped,USD
O002497,C00297,E00064,2024-06-08,Completed,USD
O002498,C00090,E00248,2023-09-23,Processing,USD
O002499,C00409,E00357,2024-01-31,Completed,USD
O002500,C00068,E00198,2024-02-10,Completed,USD
O002501,C00325,E00081,2024-10-11,Shipped,USD
O002502,C00129,E00198,2025-07-04,Completed,USD
O002503,C00401,E00184,2025-01-25,Completed,USD
O002504,C00260,E00286,2024-04-06,Completed,USD
O002505,C00450,E00084,2025-04-12,Shipped,USD
O002506,C00136,E00081,2023-08-26,Processing,USD
O002507,C00248,E00115,2023-01-25,Completed,USD
O002508,C00118,E00115,2024-08-31,Completed,USD
O002509,C00239,E00177,2025-08-24,Completed,USD
O002510,C00402,E00286,2025-08-24,Processing,USD
O002511,C00072,E00017,2024-08-08,Shipped,USD
O002512,C00444,E00336,2025-10-10,Completed,USD
O002513,C00146,E00284,2025-07-13,Completed,USD
O002514,C00023,E00138,2023-11-14,Completed,USD
O002515,C00124,E00081,2024-12-27,Shipped,USD
O002516,C00237,E00336,2023-10-05,Shipped,USD
O002517,C00132,E00160,2025-06-17,Completed,USD
O002518,C00089,E00177,2024-12-08,Completed,USD
O002519,C00267,E00248,2025-06-13,Completed,USD
O002520,C00184,E00123,2025-08-22,Completed,USD
O002521,C00097,E00127,2023-03-01,Completed,USD
O002522,C00361,E00153,2023-04-29,Completed,USD
O002523,C00173,E00336,2025-09-04,Shipped,USD
O002524,C00071,E00179,2025-10-04,Shipped,USD
O002525,C00187,E00329,2024-11-12,Shipped,USD
O002526,C00126,E00280,2023-01-27,Shipped,USD
O002527,C00177,E00115,2024-08-29,Completed,USD
O002528,C00111,E00348,2025-10-26,Completed,USD
O002529,C00436,E00017,2024-03-25,Completed,USD
O002530,C00041,E00034,2025-01-28,Completed,USD
O002531,C00437,E00248,2023-12-09,Completed,USD
O002532,C00044,E00064,2024-01-03,Shipped,USD
O002533,C00164,E00336,2023-12-10,Completed,USD
O002534,C00384,E00017,2025-06-24,Completed,USD
O002535,C00275,E00211,2025-10-18,Processing,USD
O002536,C00049,E00153,2025-12-20,Processing,USD
O002537,C00161,E00179,2024-07-20,Completed,USD
O002538,C00142,E00084,2025-08-23,Completed,USD
O002539,C00283,E00348,2024-06-26,Completed,USD
O002540,C00253,E00281,2023-10-29,Completed,USD
O002541,C00022,E00286,2025-04-06,Completed,USD
O002542,C00434,E00211,2025-04-09,Completed,USD
O002543,C00322,E00177,2025-06-26,Shipped,USD
O002544,C00085,E00248,2023-04-05,Completed,USD
O002545,C00158,E00284,2023-11-11,Processing,USD
O002546,C00356,E00281,2025-02-16,Shipped,USD
O002547,C00282,E00264,2025-10-15,Completed,USD
O002548,C00325,E00177,2024-07-26,Completed,USD
O002549,C00295,E00248,2025-10-06,Processing,USD
O002550,C00183,E00353,2024-12-28,Completed,USD
O002551,C00300,E00179,2024-09-26,Completed,USD
O002552,C00073,E00192,2024-08-23,Completed,USD
O002553,C00214,E00353,2023-11-30,Completed,USD
O002554,C00007,E00198,2024-01-31,Completed,USD
O002555,C00210,E00034,2023-08-25,Completed,USD
O002556,C00342,E00281,2023-06-06,Completed,USD
O002557,C00117,E00064,2024-05-08,Completed,USD
O002558,C00311,E00064,2023-11-01,Completed,USD
O002559,C00178,E00140,2024-04-22,Completed,USD
O002560,C00414,E00017,2023-01-01,Completed,USD
O002561,C00050,E00160,2024-03-25,Processing,USD
O002562,C00284,E00217,2025-03-09,Completed,USD
O002563,C00279,E00353,2023-11-25,Completed,USD
O002564,C00440,E00286,2024-02-03,Completed,USD
O002565,C00407,E00064,2024-01-07,Completed,USD
O002566,C00154,E00286,2023-08-30,Completed,USD
O002567,C00133,E00348,2024-11-05,Cancelled,USD
O002568,C00377,E00184,2024-01-10,Shipped,USD
O002569,C00117,E00115,2025-04-14,Completed,USD
O002570,C00180,E00310,2023-11-20,Shipped,USD
O002571,C00353,E00264,2023-09-01,Completed,USD
O002572,C00283,E00153,2025-04-25,Shipped,USD
O002573,C00189,E00123,2024-02-23,Processing,USD
O002574,C00128,E00217,2025-01-18,Completed,USD
O002575,C00201,E00217,2023-04-19,Shipped,USD
O002576,C00415,E00217,2023-10-21,Shipped,USD
O002577,C00044,E00329,2023-03-16,Completed,USD
O002578,C00009,E00217,2024-01-27,Completed,USD
O002579,C00199,E00014,2023-07-11,Completed,USD
O002580,C00093,E00115,2023-04-09,Processing,USD
O002581,C00072,E00014,2023-06-19,Processing,USD
O002582,C00021,E00192,2023-09-23,Processing,USD
O002583,C00336,E00017,2024-05-16,Completed,USD
O002584,C00183,E00064,2025-03-16,Completed,USD
O002585,C00417,E00192,2023-04-02,Shipped,USD
O002586,C00242,E00177,2025-02-04,Completed,USD
O002587,C00105,E00281,2023-01-27,Completed,USD
O002588,C00437,E00138,2023-08-24,Completed,USD
O002589,C00333,E00064,2024-08-21,Completed,USD
O002590,C00288,E00192,2025-04-21,Completed,USD
O002591,C00445,E00081,2024-02-06,Shipped,USD
O002592,C00182,E00286,2024-11-25,Completed,USD
O002593,C00076,E00248,2025-12-14,Cancelled,USD
O002594,C00113,E00198,2023-06-13,Completed,USD
O002595,C00392,E00140,2023-09-23,Completed,USD
O002596,C00028,E00353,2023-08-02,Completed,USD
O002597,C00157,E00281,2023-05-05,Shipped,USD
O002598,C00448,E00017,2024-10-18,Shipped,USD
O002599,C00158,E00160,2025-05-07,Completed,USD
O002600,C00409,E00179,2024-06-20,Completed,USD
O002601,C00105,E00179,2025-09-08,Shipped,USD
O002602,C00395,E00353,2025-12-19,Completed,USD
O002603,C00324,E00329,2025-02-08,Shipped,USD
O002604,C00034,E00192,2023-03-08,Cancelled,USD
O002605,C00429,E00353,2025-08-25,Shipped,USD
O002606,C00412,E00034,2025-11-25,Completed,USD
O002607,C00248,E00198,2024-09-21,Completed,USD
O002608,C00425,E00286,2024-06-21,Completed,USD
O002609,C00293,E00184,2023-11-17,Processing,USD
O002610,C00169,E00115,2024-12-01,Completed,USD
O002611,C00071,E00357,2023-12-01,Completed,USD
O002612,C00088,E00014,2023-12-05,Completed,USD
O002613,C00044,E00336,2024-04-11,Shipped,USD
O002614,C00117,E00280,2025-03-17,Completed,USD
O002615,C00274,E00153,2025-06-02,Completed,USD
O002616,C00292,E00357,2024-09-16,Completed,USD
O002617,C00275,E00248,2025-11-21,Completed,USD
O002618,C00157,E00353,2024-01-12,Completed,USD
O002619,C00408,E00127,2023-03-21,Shipped,USD
O002620,C00272,E00140,2023-09-06,Completed,USD
O002621,C00028,E00084,2025-06-21,Processing,USD
O002622,C00381,E00280,2025-05-16,Cancelled,USD
O002623,C00289,E00123,2023-06-21,Completed,USD
O002624,C00364,E00160,2024-09-17,Processing,USD
O002625,C00167,E00014,2024-08-31,Processing,USD
O002626,C00308,E00153,2023-05-24,Completed,USD
O002627,C00066,E00153,2025-01-19,Completed,USD
O002628,C00055,E00329,2024-11-24,Completed,USD
O002629,C00146,E00140,2025-01-16,Completed,USD
O002630,C00336,E00264,2025-11-03,Shipped,USD
O002631,C00390,E00153,2025-12-11,Processing,USD
O002632,C00247,E00353,2025-03-23,Completed,USD
O002633,C00387,E00160,2025-02-16,Completed,USD
O002634,C00046,E00184,2024-07-23,Completed,USD
O002635,C00127,E00264,2025-04-11,Processing,USD
O002636,C00206,E00280,2025-10-27,Completed,USD
O002637,C00150,E00177,2024-12-19,Completed,USD
O002638,C00160,E00064,2025-10-11,Completed,USD
O002639,C00245,E00336,2025-04-30,Completed,USD
O002640,C00009,E00198,2023-01-24,Shipped,USD
O002641,C00172,E00281,2024-08-22,Processing,USD
O002642,C00230,E00160,2023-04-16,Shipped,USD
O002643,C00185,E00348,2024-01-09,Completed,USD
O002644,C00301,E00348,2024-05-07,Processing,USD
O002645,C00374,E00160,2023-10-31,Completed,USD
O002646,C00375,E00123,2025-08-27,Completed,USD
O002647,C00318,E00248,2023-12-07,Shipped,USD
O002648,C00133,E00017,2024-03-29,Completed,USD
O002649,C00333,E00310,2025-05-31,Completed,USD
O002650,C00180,E00336,2025-11-26,Processing,USD
