order_item_id,order_id,product_id,line_number,quantity,unit_price_usd,discount_percent,line_total_usd
OI0000436,O000161,P0034,1,6,10570.00,10.00,57078.00
OI0000437,O000162,P0043,1,11,9450.00,15.00,88357.50
OI0000438,O000162,P0034,2,10,10570.00,15.00,89845.00
OI0000439,O000162,P0061,3,3,9420.00,0.00,28260.00
OI0000440,O000163,P0060,1,11,8800.00,5.00,91960.00
OI0000441,O000163,P0072,2,9,6730.00,0.00,60570.00
OI0000442,O000163,P0047,3,7,2190.00,0.00,15330.00
OI0000443,O000164,P0016,1,8,8740.00,10.00,62928.00
OI0000444,O000164,P0062,2,9,8730.00,0.00,78570.00
OI0000445,O000164,P0080,3,8,5590.00,0.00,44720.00
OI0000446,O000165,P0057,1,7,5170.00,0.00,36190.00
OI0000447,O000165,P0060,2,9,8800.00,15.00,67320.00
OI0000448,O000165,P0059,3,2,14710.00,0.00,29420.00
OI0000449,O000165,P0033,4,8,800.00,0.00,6400.00
OI0000450,O000165,P0037,5,6,6650.00,10.00,35910.00
OI0000451,O000166,P0071,1,3,16680.00,0.00,50040.00
OI0000452,O000166,P0006,2,3,570.00,0.00,1710.00
OI0000453,O000166,P0017,3,1,3480.00,15.00,2958.00
OI0000454,O000167,P0016,1,6,8740.00,10.00,47196.00
OI0000455,O000167,P0078,2,3,7660.00,0.00,22980.00
OI0000456,O000167,P0046,3,10,7120.00,5.00,67640.00
OI0000457,O000167,P0038,4,12,11890.00,0.00,142680.00
OI0000458,O000167,P0039,5,5,3060.00,0.00,15300.00
OI0000459,O000168,P0017,1,11,3480.00,0.00,38280.00
OI0000460,O000168,P0054,2,2,10100.00,5.00,19190.00
OI0000461,O000169,P0023,1,10,12130.00,0.00,121300.00
OI0000462,O000169,P0019,2,2,7370.00,10.00,13266.00
OI0000463,O000169,P0024,3,8,11180.00,0.00,89440.00
OI0000464,O000169,P0022,4,12,8500.00,0.00,102000.00
OI0000465,O000169,P0075,5,4,14230.00,10.00,51228.00
OI0000466,O000170,P0044,1,9,13780.00,5.00,117819.00
OI0000467,O000170,P0078,2,7,7660.00,15.00,45577.00
OI0000468,O000170,P0076,3,8,8140.00,5.00,61864.00
OI0000469,O000171,P0037,1,11,6650.00,0.00,73150.00
OI0000470,O000171,P0045,2,4,14880.00,10.00,53568.00
OI0000471,O000171,P0023,3,6,12130.00,15.00,61863.00
OI0000472,O000171,P0026,4,8,13420.00,5.00,101992.00
OI0000473,O000171,P0006,5,10,570.00,0.00,5700.00
OI0000474,O000172,P0021,1,10,17850.00,0.00,178500.00
OI0000475,O000172,P0039,2,10,3060.00,0.00,30600.00
OI0000476,O000172,P0006,3,8,570.00,15.00,3876.00
OI0000477,O000172,P0010,4,10,3500.00,0.00,35000.00
OI0000478,O000173,P0035,1,2,14850.00,0.00,29700.00
OI0000479,O000174,P0026,1,5,13420.00,15.00,57035.00
OI0000480,O000175,P0026,1,7,13420.00,0.00,93940.00
OI0000481,O000175,P0068,2,12,2100.00,0.00,25200.00
OI0000482,O000176,P0077,1,2,14410.00,0.00,28820.00
OI0000483,O000176,P0003,2,3,14640.00,0.00,43920.00
OI0000484,O000177,P0032,1,12,330.00,0.00,3960.00
OI0000485,O000177,P0012,2,7,6280.00,0.00,43960.00
OI0000486,O000177,P0046,3,12,7120.00,0.00,85440.00
OI0000487,O000177,P0035,4,10,14850.00,15.00,126225.00
OI0000488,O000178,P0039,1,2,3060.00,15.00,5202.00
OI0000489,O000178,P0034,2,7,10570.00,0.00,73990.00
OI0000490,O000178,P0010,3,10,3500.00,0.00,35000.00
OI0000491,O000179,P0042,1,11,2830.00,5.00,29573.50
OI0000492,O000179,P0021,2,9,17850.00,15.00,136552.50
OI0000493,O000180,P0047,1,6,2190.00,0.00,13140.00
OI0000494,O000180,P0047,2,9,2190.00,15.00,16753.50
OI0000495,O000180,P0004,3,1,16440.00,15.00,13974.00
OI0000496,O000180,P0020,4,3,5780.00,0.00,17340.00
OI0000497,O000181,P0059,1,6,14710.00,10.00,79434.00
OI0000498,O000182,P0050,1,2,14600.00,10.00,26280.00
OI0000499,O000183,P0003,1,3,14640.00,5.00,41724.00
OI0000500,O000183,P0029,2,9,8380.00,0.00,75420.00
OI0000501,O000183,P0004,3,4,16440.00,5.00,62472.00
OI0000502,O000184,P0077,1,6,14410.00,10.00,77814.00
OI0000503,O000184,P0080,2,9,5590.00,10.00,45279.00
OI0000504,O000185,P0070,1,9,13990.00,5.00,119614.50
OI0000505,O000185,P0015,2,10,8020.00,5.00,76190.00
OI0000506,O000185,P0065,3,1,10680.00,15.00,9078.00
OI0000507,O000185,P0048,4,6,12050.00,0.00,72300.00
OI0000508,O000185,P0049,5,7,16150.00,5.00,107397.50
OI0000509,O000186,P0058,1,6,1830.00,5.00,10431.00
OI0000510,O000186,P0068,2,8,2100.00,0.00,16800.00
OI0000511,O000186,P0036,3,5,10120.00,5.00,48070.00
OI0000512,O000186,P0076,4,8,8140.00,0.00,65120.00
OI0000513,O000186,P0028,5,5,9080.00,0.00,45400.00
OI0000514,O000187,P0023,1,1,12130.00,0.00,12130.00
OI0000515,O000187,P0022,2,3,8500.00,5.00,24225.00
OI0000516,O000187,P0024,3,7,11180.00,5.00,74347.00
OI0000517,O000188,P0071,1,4,16680.00,0.00,66720.00
OI0000518,O000188,P0075,2,2,14230.00,5.00,27037.00
OI0000519,O000188,P0032,3,1,330.00,10.00,297.00
OI0000520,O000188,P0074,4,12,10020.00,15.00,102204.00
OI0000521,O000189,P0039,1,3,3060.00,10.00,8262.00
OI0000522,O000189,P0052,2,10,13500.00,0.00,135000.00
OI0000523,O000189,P0001,3,10,4300.00,0.00,43000.00
OI0000524,O000189,P0065,4,10,10680.00,10.00,96120.00
OI0000525,O000190,P0031,1,8,3650.00,15.00,24820.00
OI0000526,O000190,P0057,2,10,5170.00,0.00,51700.00
OI0000527,O000190,P0070,3,11,13990.00,0.00,153890.00
OI0000528,O000191,P0020,1,2,5780.00,0.00,11560.00
OI0000529,O000192,P0075,1,12,14230.00,15.00,145146.00
OI0000530,O000192,P0034,2,11,10570.00,0.00,116270.00
OI0000531,O000192,P0031,3,8,3650.00,10.00,26280.00
OI0000532,O000193,P0080,1,1,5590.00,5.00,5310.50
OI0000533,O000193,P0077,2,2,14410.00,15.00,24497.00
OI0000534,O000193,P0007,3,3,4920.00,0.00,14760.00
OI0000535,O000194,P0031,1,8,3650.00,15.00,24820.00
OI0000536,O000194,P0076,2,11,8140.00,15.00,76109.00
OI0000537,O000195,P0043,1,12,9450.00,0.00,113400.00
OI0000538,O000195,P0058,2,8,1830.00,0.00,14640.00
OI0000539,O000195,P0019,3,3,7370.00,10.00,19899.00
OI0000540,O000195,P0022,4,7,8500.00,15.00,50575.00
OI0000541,O000195,P0070,5,2,13990.00,0.00,27980.00
OI0000542,O000196,P0050,1,3,14600.00,0.00,43800.00
OI0000543,O000196,P0041,2,6,12490.00,0.00,74940.00
OI0000544,O000196,P0038,3,11,11890.00,0.00,130790.00
OI0000545,O000196,P0015,4,7,8020.00,0.00,56140.00
OI0000546,O000196,P0029,5,1,8380.00,0.00,8380.00
OI0000547,O000197,P0039,1,5,3060.00,0.00,15300.00
OI0000548,O000197,P0013,2,10,9840.00,5.00,93480.00
OI0000549,O000197,P0015,3,6,8020.00,0.00,48120.00
OI0000550,O000198,P0018,1,7,670.00,0.00,4690.00
OI0000551,O000198,P0040,2,7,17530.00,10.00,110439.00
OI0000552,O000198,P0071,3,9,16680.00,0.00,150120.00
OI0000553,O000198,P0077,4,8,14410.00,15.00,97988.00
OI0000554,O000199,P0014,1,8,14460.00,0.00,115680.00
OI0000555,O000199,P0070,2,1,13990.00,0.00,13990.00
OI0000556,O000199,P0071,3,9,16680.00,10.00,135108.00
OI0000557,O000199,P0030,4,10,340.00,0.00,3400.00
OI0000558,O000199,P0068,5,3,2100.00,5.00,5985.00
OI0000559,O000200,P0049,1,7,16150.00,0.00,113050.00
OI0000560,O000200,P0066,2,1,11920.00,0.00,11920.00
OI0000561,O000200,P0071,3,11,16680.00,0.00,183480.00
OI0000562,O000200,P0044,4,2,13780.00,5.00,26182.00
OI0000563,O000200,P0071,5,4,16680.00,0.00,66720.00
OI0000564,O000201,P0014,1,9,14460.00,5.00,123633.00
OI0000565,O000201,P0061,2,8,9420.00,10.00,67824.00
OI0000566,O000201,P0053,3,3,16730.00,0.00,50190.00
OI0000567,O000202,P0033,1,2,800.00,10.00,1440.00
OI0000568,O000202,P0014,2,1,14460.00,0.00,14460.00
OI0000569,O000203,P0023,1,12,12130.00,0.00,145560.00
OI0000570,O000204,P0040,1,9,17530.00,15.00,134104.50
OI0000571,O000204,P0037,2,5,6650.00,0.00,33250.00
OI0000572,O000204,P0072,3,7,6730.00,0.00,47110.00
OI0000573,O000204,P0079,4,4,15570.00,0.00,62280.00
OI0000574,O000205,P0023,1,1,12130.00,15.00,10310.50
OI0000575,O000206,P0007,1,6,4920.00,5.00,28044.00
OI0000576,O000206,P0069,2,6,12320.00,0.00,73920.00
OI0000577,O000206,P0059,3,1,14710.00,0.00,14710.00
OI0000578,O000207,P0066,1,9,11920.00,0.00,107280.00
OI0000579,O000208,P0059,1,1,14710.00,0.00,14710.00
OI0000580,O000209,P0065,1,2,10680.00,0.00,21360.00
OI0000581,O000210,P0023,1,12,12130.00,5.00,138282.00
OI0000582,O000210,P0014,2,11,14460.00,0.00,159060.00
OI0000583,O000210,P0024,3,1,11180.00,5.00,10621.00
OI0000584,O000210,P0026,4,11,13420.00,0.00,147620.00
OI0000585,O000211,P0033,1,8,800.00,0.00,6400.00
OI0000586,O000211,P0078,2,7,7660.00,10.00,48258.00
OI0000587,O000211,P0077,3,4,14410.00,0.00,57640.00
OI0000588,O000211,P0066,4,3,11920.00,0.00,35760.00
OI0000589,O000212,P0007,1,3,4920.00,5.00,14022.00
OI0000590,O000212,P0027,2,5,4890.00,0.00,24450.00
OI0000591,O000212,P0072,3,12,6730.00,5.00,76722.00
OI0000592,O000212,P0001,4,9,4300.00,15.00,32895.00
OI0000593,O000212,P0076,5,10,8140.00,0.00,81400.00
OI0000594,O000213,P0066,1,3,11920.00,0.00,35760.00
OI0000595,O000214,P0056,1,10,10190.00,15.00,86615.00
OI0000596,O000214,P0051,2,3,12120.00,0.00,36360.00
OI0000597,O000214,P0029,3,4,8380.00,0.00,33520.00
OI0000598,O000214,P0056,4,4,10190.00,15.00,34646.00
OI0000599,O000214,P0050,5,8,14600.00,10.00,105120.00
OI0000600,O000215,P0021,1,8,17850.00,0.00,142800.00
OI0000601,O000215,P0025,2,8,13240.00,0.00,105920.00
OI0000602,O000215,P0046,3,5,7120.00,5.00,33820.00
OI0000603,O000215,P0013,4,8,9840.00,5.00,74784.00
OI0000604,O000215,P0011,5,2,6240.00,15.00,10608.00
OI0000605,O000216,P0013,1,4,9840.00,0.00,39360.00
OI0000606,O000216,P0074,2,12,10020.00,0.00,120240.00
OI0000607,O000216,P0025,3,2,13240.00,5.00,25156.00
OI0000608,O000216,P0029,4,6,8380.00,0.00,50280.00
OI0000609,O000216,P0008,5,9,5830.00,15.00,44599.50
OI0000610,O000217,P0073,1,6,1430.00,15.00,7293.00
OI0000611,O000217,P0076,2,9,8140.00,0.00,73260.00
OI0000612,O000217,P0031,3,5,3650.00,0.00,18250.00
OI0000613,O000218,P0012,1,2,6280.00,15.00,10676.00
OI0000614,O000218,P0014,2,5,14460.00,15.00,61455.00
OI0000615,O000218,P0043,3,3,9450.00,0.00,28350.00
OI0000616,O000218,P0074,4,5,10020.00,0.00,50100.00
OI0000617,O000218,P0057,5,4,5170.00,10.00,18612.00
OI0000618,O000219,P0031,1,10,3650.00,5.00,34675.00
OI0000619,O000219,P0056,2,3,10190.00,5.00,29041.50
OI0000620,O000219,P0007,3,5,4920.00,5.00,23370.00
OI0000621,O000219,P0076,4,10,8140.00,0.00,81400.00
OI0000622,O000220,P0037,1,7,6650.00,5.00,44222.50
OI0000623,O000220,P0052,2,11,13500.00,0.00,148500.00
OI0000624,O000220,P0030,3,3,340.00,0.00,1020.00
OI0000625,O000221,P0010,1,12,3500.00,5.00,39900.00
OI0000626,O000222,P0072,1,6,6730.00,0.00,40380.00
OI0000627,O000222,P0029,2,6,8380.00,15.00,42738.00
OI0000628,O000222,P0052,3,3,13500.00,0.00,40500.00
OI0000629,O000222,P0075,4,11,14230.00,15.00,133050.50
OI0000630,O000223,P0063,1,4,3720.00,15.00,12648.00
OI0000631,O000223,P0056,2,12,10190.00,15.00,103938.00
OI0000632,O000224,P0049,1,6,16150.00,5.00,92055.00
OI0000633,O000224,P0059,2,4,14710.00,5.00,55898.00
OI0000634,O000224,P0021,3,5,17850.00,15.00,75862.50
OI0000635,O000224,P0030,4,12,340.00,15.00,3468.00
OI0000636,O000225,P0032,1,2,330.00,0.00,660.00
OI0000637,O000225,P0039,2,12,3060.00,0.00,36720.00
OI0000638,O000225,P0062,3,6,8730.00,0.00,52380.00
OI0000639,O000226,P0039,1,8,3060.00,5.00,23256.00
OI0000640,O000226,P0016,2,12,8740.00,10.00,94392.00
OI0000641,O000226,P0029,3,10,8380.00,5.00,79610.00
OI0000642,O000226,P0001,4,1,4300.00,10.00,3870.00
OI0000643,O000227,P0076,1,10,8140.00,0.00,81400.00
OI0000644,O000227,P0053,2,4,16730.00,0.00,66920.00
OI0000645,O000227,P0049,3,1,16150.00,0.00,16150.00
OI0000646,O000227,P0005,4,6,3300.00,5.00,18810.00
OI0000647,O000227,P0016,5,12,8740.00,0.00,104880.00
OI0000648,O000228,P0066,1,2,11920.00,15.00,20264.00
OI0000649,O000228,P0025,2,4,13240.00,0.00,52960.00
OI0000650,O000228,P0063,3,11,3720.00,0.00,40920.00
OI0000651,O000229,P0026,1,12,13420.00,15.00,136884.00
OI0000652,O000229,P0020,2,7,5780.00,0.00,40460.00
OI0000653,O000229,P0007,3,6,4920.00,0.00,29520.00
OI0000654,O000230,P0070,1,7,13990.00,0.00,97930.00
OI0000655,O000230,P0063,2,6,3720.00,10.00,20088.00
OI0000656,O000230,P0045,3,6,14880.00,10.00,80352.00
OI0000657,O000230,P0063,4,4,3720.00,15.00,12648.00
OI0000658,O000231,P0026,1,8,13420.00,15.00,91256.00
OI0000659,O000231,P0040,2,2,17530.00,0.00,35060.00
OI0000660,O000231,P0043,3,7,9450.00,0.00,66150.00
OI0000661,O000231,P0050,4,8,14600.00,15.00,99280.00
OI0000662,O000231,P0037,5,8,6650.00,0.00,53200.00
OI0000663,O000232,P0049,1,9,16150.00,0.00,145350.00
OI0000664,O000232,P0056,2,6,10190.00,10.00,55026.00
OI0000665,O000232,P0003,3,8,14640.00,15.00,99552.00
OI0000666,O000232,P0011,4,4,6240.00,0.00,24960.00
OI0000667,O000232,P0033,5,12,800.00,0.00,9600.00
OI0000668,O000233,P0068,1,2,2100.00,10.00,3780.00
OI0000669,O000234,P0004,1,12,16440.00,5.00,187416.00
OI0000670,O000234,P0043,2,10,9450.00,0.00,94500.00
OI0000671,O000234,P0056,3,8,10190.00,10.00,73368.00
OI0000672,O000235,P0005,1,10,3300.00,0.00,33000.00
OI0000673,O000235,P0012,2,11,6280.00,0.00,69080.00
OI0000674,O000235,P0059,3,8,14710.00,0.00,117680.00
OI0000675,O000235,P0049,4,9,16150.00,0.00,145350.00
OI0000676,O000235,P0021,5,6,17850.00,15.00,91035.00
OI0000677,O000236,P0006,1,5,570.00,0.00,2850.00
OI0000678,O000236,P0008,2,9,5830.00,5.00,49846.50
OI0000679,O000236,P0013,3,11,9840.00,0.00,108240.00
OI0000680,O000236,P0015,4,8,8020.00,0.00,64160.00
OI0000681,O000236,P0066,5,1,11920.00,10.00,10728.00
OI0000682,O000237,P0051,1,8,12120.00,0.00,96960.00
OI0000683,O000237,P0004,2,9,16440.00,10.00,133164.00
OI0000684,O000237,P0005,3,4,3300.00,10.00,11880.00
OI0000685,O000238,P0007,1,2,4920.00,0.00,9840.00
OI0000686,O000238,P0026,2,1,13420.00,10.00,12078.00
OI0000687,O000238,P0056,3,8,10190.00,15.00,69292.00
OI0000688,O000238,P0065,4,7,10680.00,5.00,71022.00
OI0000689,O000239,P0046,1,3,7120.00,0.00,21360.00
OI0000690,O000239,P0017,2,1,3480.00,10.00,3132.00
OI0000691,O000239,P0002,3,10,12930.00,0.00,129300.00
OI0000692,O000239,P0005,4,10,3300.00,10.00,29700.00
OI0000693,O000239,P0070,5,2,13990.00,10.00,25182.00
OI0000694,O000240,P0074,1,6,10020.00,15.00,51102.00
OI0000695,O000240,P0047,2,1,2190.00,15.00,1861.50
OI0000696,O000240,P0027,3,3,4890.00,0.00,14670.00
OI0000697,O000240,P0051,4,11,12120.00,0.00,133320.00
OI0000698,O000241,P0071,1,3,16680.00,0.00,50040.00
OI0000699,O000241,P0034,2,8,10570.00,10.00,76104.00
OI0000700,O000241,P0017,3,5,3480.00,0.00,17400.00
OI0000701,O000242,P0032,1,4,330.00,5.00,1254.00
OI0000702,O000242,P0005,2,9,3300.00,0.00,29700.00
OI0000703,O000243,P0026,1,6,13420.00,0.00,80520.00
OI0000704,O000243,P0069,2,7,12320.00,0.00,86240.00
OI0000705,O000244,P0079,1,5,15570.00,5.00,73957.50
OI0000706,O000244,P0057,2,4,5170.00,0.00,20680.00
OI0000707,O000244,P0028,3,6,9080.00,0.00,54480.00
OI0000708,O000245,P0069,1,1,12320.00,5.00,11704.00
OI0000709,O000245,P0056,2,7,10190.00,15.00,60630.50
OI0000710,O000246,P0006,1,1,570.00,0.00,570.00
OI0000711,O000246,P0079,2,6,15570.00,0.00,93420.00
OI0000712,O000246,P0057,3,4,5170.00,0.00,20680.00
OI0000713,O000246,P0078,4,6,7660.00,15.00,39066.00
OI0000714,O000247,P0027,1,8,4890.00,15.00,33252.00
OI0000715,O000247,P0034,2,8,10570.00,15.00,71876.00
OI0000716,O000247,P0040,3,5,17530.00,5.00,83267.50
OI0000717,O000247,P0038,4,1,11890.00,0.00,11890.00
OI0000718,O000248,P0056,1,7,10190.00,5.00,67763.50
OI0000719,O000248,P0042,2,2,2830.00,0.00,5660.00
OI0000720,O000248,P0031,3,4,3650.00,0.00,14600.00
OI0000721,O000248,P0013,4,10,9840.00,10.00,88560.00
OI0000722,O000248,P0006,5,8,570.00,0.00,4560.00
OI0000723,O000249,P0064,1,8,8250.00,0.00,66000.00
OI0000724,O000249,P0003,2,3,14640.00,15.00,37332.00
OI0000725,O000249,P0009,3,7,5290.00,15.00,31475.50
OI0000726,O000249,P0066,4,9,11920.00,10.00,96552.00
OI0000727,O000250,P0043,1,11,9450.00,10.00,93555.00
OI0000728,O000250,P0018,2,5,670.00,0.00,3350.00
OI0000729,O000250,P0031,3,10,3650.00,5.00,34675.00
OI0000730,O000250,P0001,4,7,4300.00,0.00,30100.00
OI0000731,O000250,P0075,5,9,14230.00,0.00,128070.00
OI0000732,O000251,P0003,1,2,14640.00,0.00,29280.00
OI0000733,O000251,P0017,2,9,3480.00,0.00,31320.00
OI0000734,O000252,P0070,1,6,13990.00,10.00,75546.00
OI0000735,O000252,P0036,2,5,10120.00,0.00,50600.00
OI0000736,O000252,P0022,3,3,8500.00,10.00,22950.00
OI0000737,O000253,P0025,1,10,13240.00,15.00,112540.00
OI0000738,O000254,P0046,1,7,7120.00,0.00,49840.00
OI0000739,O000254,P0004,2,2,16440.00,5.00,31236.00
OI0000740,O000254,P0022,3,4,8500.00,10.00,30600.00
OI0000741,O000255,P0027,1,3,4890.00,0.00,14670.00
OI0000742,O000255,P0073,2,1,1430.00,10.00,1287.00
OI0000743,O000256,P0080,1,4,5590.00,10.00,20124.00
OI0000744,O000257,P0032,1,11,330.00,0.00,3630.00
OI0000745,O000257,P0044,2,7,13780.00,0.00,96460.00
OI0000746,O000257,P0001,3,11,4300.00,0.00,47300.00
OI0000747,O000257,P0015,4,12,8020.00,0.00,96240.00
OI0000748,O000258,P0022,1,12,8500.00,5.00,96900.00
OI0000749,O000259,P0075,1,8,14230.00,0.00,113840.00
OI0000750,O000259,P0023,2,11,12130.00,0.00,133430.00
OI0000751,O000259,P0047,3,3,2190.00,0.00,6570.00
OI0000752,O000260,P0043,1,3,9450.00,5.00,26932.50
OI0000753,O000260,P0069,2,12,12320.00,5.00,140448.00
OI0000754,O000260,P0019,3,2,7370.00,0.00,14740.00
OI0000755,O000261,P0068,1,7,2100.00,5.00,13965.00
OI0000756,O000261,P0057,2,4,5170.00,0.00,20680.00
OI0000757,O000262,P0075,1,11,14230.00,10.00,140877.00
OI0000758,O000263,P0078,1,3,7660.00,15.00,19533.00
OI0000759,O000263,P0058,2,1,1830.00,10.00,1647.00
OI0000760,O000263,P0064,3,12,8250.00,5.00,94050.00
OI0000761,O000263,P0007,4,5,4920.00,0.00,24600.00
OI0000762,O000263,P0076,5,12,8140.00,5.00,92796.00
OI0000763,O000264,P0022,1,9,8500.00,0.00,76500.00
OI0000764,O000265,P0053,1,11,16730.00,5.00,174828.50
OI0000765,O000265,P0066,2,10,11920.00,15.00,101320.00
OI0000766,O000265,P0035,3,12,14850.00,10.00,160380.00
OI0000767,O000265,P0080,4,12,5590.00,0.00,67080.00
OI0000768,O000266,P0060,1,2,8800.00,5.00,16720.00
OI0000769,O000266,P0045,2,1,14880.00,5.00,14136.00
OI0000770,O000266,P0067,3,3,16160.00,0.00,48480.00
OI0000771,O000266,P0070,4,5,13990.00,0.00,69950.00
OI0000772,O000267,P0012,1,3,6280.00,0.00,18840.00
OI0000773,O000267,P0015,2,7,8020.00,10.00,50526.00
OI0000774,O000268,P0015,1,1,8020.00,10.00,7218.00
OI0000775,O000268,P0010,2,4,3500.00,15.00,11900.00
OI0000776,O000268,P0018,3,11,670.00,5.00,7001.50
OI0000777,O000268,P0002,4,11,12930.00,0.00,142230.00
OI0000778,O000269,P0060,1,8,8800.00,15.00,59840.00
OI0000779,O000269,P0045,2,1,14880.00,0.00,14880.00
OI0000780,O000270,P0004,1,9,16440.00,0.00,147960.00
OI0000781,O000271,P0039,1,5,3060.00,10.00,13770.00
OI0000782,O000271,P0048,2,9,12050.00,0.00,108450.00
OI0000783,O000271,P0044,3,10,13780.00,0.00,137800.00
OI0000784,O000271,P0051,4,7,12120.00,15.00,72114.00
OI0000785,O000272,P0053,1,1,16730.00,10.00,15057.00
OI0000786,O000273,P0059,1,10,14710.00,0.00,147100.00
OI0000787,O000273,P0019,2,12,7370.00,0.00,88440.00
OI0000788,O000273,P0034,3,12,10570.00,10.00,114156.00
OI0000789,O000273,P0036,4,10,10120.00,0.00,101200.00
OI0000790,O000274,P0064,1,4,8250.00,5.00,31350.00
OI0000791,O000274,P0065,2,6,10680.00,5.00,60876.00
OI0000792,O000274,P0033,3,4,800.00,10.00,2880.00
OI0000793,O000274,P0056,4,6,10190.00,0.00,61140.00
OI0000794,O000275,P0054,1,12,10100.00,0.00,121200.00
OI0000795,O000275,P0060,2,1,8800.00,10.00,7920.00
OI0000796,O000276,P0021,1,6,17850.00,0.00,107100.00
OI0000797,O000276,P0012,2,4,6280.00,0.00,25120.00
OI0000798,O000276,P0064,3,7,8250.00,0.00,57750.00
OI0000799,O000276,P0049,4,10,16150.00,0.00,161500.00
OI0000800,O000276,P0005,5,9,3300.00,15.00,25245.00
OI0000801,O000277,P0001,1,10,4300.00,5.00,40850.00
OI0000802,O000277,P0015,2,1,8020.00,0.00,8020.00
OI0000803,O000277,P0007,3,10,4920.00,0.00,49200.00
OI0000804,O000277,P0046,4,7,7120.00,0.00,49840.00
OI0000805,O000277,P0015,5,1,8020.00,5.00,7619.00
OI0000806,O000278,P0071,1,4,16680.00,10.00,60048.00
OI0000807,O000278,P0004,2,1,16440.00,0.00,16440.00
OI0000808,O000278,P0032,3,5,330.00,15.00,1402.50
OI0000809,O000278,P0048,4,2,12050.00,10.00,21690.00
OI0000810,O000278,P0075,5,2,14230.00,0.00,28460.00
OI0000811,O000279,P0050,1,11,14600.00,0.00,160600.00
OI0000812,O000280,P0034,1,1,10570.00,5.00,10041.50
OI0000813,O000280,P0068,2,8,2100.00,10.00,15120.00
OI0000814,O000280,P0065,3,9,10680.00,0.00,96120.00
OI0000815,O000280,P0027,4,5,4890.00,0.00,24450.00
OI0000816,O000280,P0047,5,6,2190.00,0.00,13140.00
OI0000817,O000281,P0028,1,3,9080.00,0.00,27240.00
OI0000818,O000281,P0011,2,12,6240.00,0.00,74880.00
OI0000819,O000281,P0062,3,2,8730.00,5.00,16587.00
OI0000820,O000281,P0010,4,3,3500.00,0.00,10500.00
OI0000821,O000281,P0076,5,7,8140.00,0.00,56980.00
OI0000822,O000282,P0076,1,3,8140.00,0.00,24420.00
OI0000823,O000282,P0009,2,8,5290.00,0.00,42320.00
OI0000824,O000282,P0065,3,2,10680.00,15.00,18156.00
OI0000825,O000283,P0052,1,8,13500.00,0.00,108000.00
OI0000826,O000283,P0005,2,10,3300.00,0.00,33000.00
OI0000827,O000283,P0066,3,1,11920.00,15.00,10132.00
OI0000828,O000284,P0039,1,11,3060.00,5.00,31977.00
OI0000829,O000284,P0069,2,9,12320.00,0.00,110880.00
OI0000830,O000284,P0069,3,10,12320.00,0.00,123200.00
OI0000831,O000284,P0019,4,3,7370.00,10.00,19899.00
OI0000832,O000285,P0038,1,6,11890.00,5.00,67773.00
OI0000833,O000285,P0079,2,11,15570.00,0.00,171270.00
OI0000834,O000285,P0062,3,6,8730.00,0.00,52380.00
OI0000835,O000285,P0027,4,11,4890.00,0.00,53790.00
OI0000836,O000285,P0066,5,10,11920.00,0.00,119200.00
OI0000837,O000286,P0042,1,8,2830.00,5.00,21508.00
OI0000838,O000286,P0024,2,6,11180.00,0.00,67080.00
OI0000839,O000286,P0076,3,9,8140.00,5.00,69597.00
OI0000840,O000286,P0009,4,2,5290.00,0.00,10580.00
OI0000841,O000287,P0005,1,11,3300.00,5.00,34485.00
OI0000842,O000288,P0064,1,3,8250.00,0.00,24750.00
OI0000843,O000289,P0019,1,6,7370.00,0.00,44220.00
OI0000844,O000289,P0066,2,1,11920.00,15.00,10132.00
OI0000845,O000289,P0065,3,7,10680.00,15.00,63546.00
OI0000846,O000289,P0053,4,2,16730.00,0.00,33460.00
OI0000847,O000289,P0055,5,9,16840.00,0.00,151560.00
OI0000848,O000290,P0010,1,7,3500.00,10.00,22050.00
OI0000849,O000290,P0062,2,5,8730.00,5.00,41467.50
OI0000850,O000290,P0006,3,8,570.00,0.00,4560.00
OI0000851,O000290,P0019,4,10,7370.00,15.00,62645.00
OI0000852,O000290,P0074,5,8,10020.00,0.00,80160.00
OI0000853,O000291,P0052,1,1,13500.00,5.00,12825.00
OI0000854,O000291,P0009,2,4,5290.00,5.00,20102.00
OI0000855,O000292,P0056,1,1,10190.00,0.00,10190.00
OI0000856,O000292,P0003,2,3,14640.00,5.00,41724.00
OI0000857,O000292,P0051,3,10,12120.00,15.00,103020.00
OI0000858,O000292,P0019,4,6,7370.00,0.00,44220.00
OI0000859,O000293,P0035,1,8,14850.00,5.00,112860.00
OI0000860,O000294,P0038,1,1,11890.00,0.00,11890.00
OI0000861,O000294,P0028,2,4,9080.00,5.00,34504.00
OI0000862,O000294,P0031,3,4,3650.00,5.00,13870.00
OI0000863,O000294,P0051,4,9,12120.00,0.00,109080.00
OI0000864,O000294,P0072,5,10,6730.00,10.00,60570.00
OI0000865,O000295,P0076,1,12,8140.00,5.00,92796.00
OI0000866,O000296,P0067,1,12,16160.00,15.00,164832.00
OI0000867,O000296,P0005,2,8,3300.00,0.00,26400.00
OI0000868,O000296,P0074,3,8,10020.00,0.00,80160.00
OI0000869,O000297,P0008,1,8,5830.00,0.00,46640.00
OI0000870,O000297,P0026,2,10,13420.00,10.00,120780.00
OI0000871,O000298,P0046,1,1,7120.00,0.00,7120.00
OI0000872,O000298,P0041,2,1,12490.00,0.00,12490.00
